,dataset,algorithm,algorithm_params,emb_approach,hubness,metric,hits@1,hits@5,hits@10,hits@25,hits@50,Robin Hood,time in s,memory
2810,EN-DE 100K(V2),KDTree,{},RSN4EA,MP emp,euclidean,0.63693,0.76735,0.80927,0.85111,0.87261,0.3894352,8120.241268,939802624
5617,EN-DE 100K(V2),NGT,{},RSN4EA,MP emp,euclidean,0.6281,0.75708,0.79851,0.83981,0.86114,0.3926458,4192.48411,670474240
1690,EN-DE 100K(V2),Annoy,{'search_k': -1},RotatE,MP emp,euclidean,0.48146,0.62882,0.68961,0.76118,0.80115,0.2817718,1103.067601,811098112
1242,EN-DE 100K(V2),BallTree,{},RotatE,MP emp,euclidean,0.48897,0.64991,0.71884,0.80235,0.8494,0.3006294,6478.326501,852705280
1354,EN-DE 100K(V2),Brute,{},RotatE,MP emp,euclidean,0.48897,0.64991,0.71884,0.80235,0.8494,0.3006294,4001.689317,2786009088
1466,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,MP emp,cosine,0.48801,0.64749,0.71567,0.79768,0.84485,0.2991664,1814.654397,1541570560
1578,EN-DE 100K(V2),KDTree,{},RotatE,MP emp,euclidean,0.48897,0.64991,0.71884,0.80235,0.8494,0.3006294,7556.64105,859041792
5673,EN-DE 100K(V2),NGT,{},RotatE,MP emp,euclidean,0.47915,0.63508,0.70217,0.78345,0.829,0.304014,1615.700977,792088576
4714,EN-DE 100K(V2),Annoy,{'search_k': -1},SimplE,MP emp,euclidean,0.20092,0.20533,0.20964,0.21735,0.22492,0.7289346,1128.277854,590401536
3370,EN-DE 100K(V2),BallTree,{},SimplE,MP emp,euclidean,0.201,0.20618,0.21024,0.21798,0.22559,0.736456,6456.611069,934031360
3706,EN-DE 100K(V2),Brute,{},SimplE,MP emp,euclidean,0.201,0.20618,0.21024,0.21798,0.22559,0.736456,4034.154923,2152910848
4042,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,MP emp,cosine,0.20065,0.20528,0.20938,0.21711,0.22469,0.733752,1613.546746,1301454848
4378,EN-DE 100K(V2),KDTree,{},SimplE,MP emp,euclidean,0.201,0.20618,0.21024,0.21798,0.22559,0.736456,5406.994951,941953024
5729,EN-DE 100K(V2),NGT,{},SimplE,MP emp,euclidean,0.19409,0.19838,0.20191,0.20888,0.21571,0.7323278,1628.097589,588349440
4770,EN-DE 100K(V2),Annoy,{'search_k': -1},TransD,MP emp,euclidean,0.34483,0.4957,0.56408,0.65043,0.69835,0.3931424,1140.627741,593993728
3426,EN-DE 100K(V2),BallTree,{},TransD,MP emp,euclidean,0.34899,0.51885,0.59529,0.68889,0.74034,0.4290606,7091.228421,933236736
3762,EN-DE 100K(V2),Brute,{},TransD,MP emp,euclidean,0.34899,0.51885,0.59529,0.68889,0.74034,0.4290606,4025.517594,2152738816
4098,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,MP emp,cosine,0.34681,0.51279,0.58742,0.67983,0.73164,0.4257116,1734.135059,1309396992
4434,EN-DE 100K(V2),KDTree,{},TransD,MP emp,euclidean,0.34899,0.51885,0.59529,0.68889,0.74034,0.4290606,8112.745438,942628864
5217,EN-DE 100K(V2),NGT,{},TransD,MP emp,euclidean,0.33614,0.49804,0.57193,0.66365,0.71401,0.4348302,1635.390344,590725120
4826,EN-DE 100K(V2),Annoy,{'search_k': -1},TransH,MP emp,euclidean,0.35729,0.51172,0.58528,0.67171,0.72149,0.391344,1133.49961,592629760
3482,EN-DE 100K(V2),BallTree,{},TransH,MP emp,euclidean,0.36061,0.5285,0.60838,0.70118,0.75398,0.4259958,7073.617851,934588416
3818,EN-DE 100K(V2),Brute,{},TransH,MP emp,euclidean,0.36061,0.5285,0.60838,0.70118,0.75398,0.4259958,4021.271054,2152894464
4154,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",TransH,MP emp,cosine,0.35807,0.5222,0.59977,0.69059,0.74356,0.4221886,1721.423328,1304375296
4490,EN-DE 100K(V2),KDTree,{},TransH,MP emp,euclidean,0.36061,0.5285,0.60838,0.70118,0.75398,0.4259958,8989.087468,939229184
5785,EN-DE 100K(V2),NGT,{},TransH,MP emp,euclidean,0.34389,0.50232,0.57953,0.66985,0.72152,0.4322314,1561.370627,591757312
2865,EN-DE 100K(V2),Annoy,{'search_k': -1},AttrE,MP gauss,euclidean,0.3621,0.45573,0.49918,0.55573,0.59219,0.4794856,104.045149,500707328
1745,EN-DE 100K(V2),BallTree,{},AttrE,MP gauss,euclidean,0.37187,0.47316,0.52077,0.58391,0.62402,0.495755,4537.160263,790601728
4881,EN-DE 100K(V2),Brute,{},AttrE,MP gauss,euclidean,0.37187,0.47316,0.52077,0.58386,0.62389,0.4958316,3082.654368,2038317056
2193,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",AttrE,MP gauss,cosine,0.35141,0.46089,0.51156,0.57484,0.61083,0.4776562,454.887854,1222352896
2529,EN-DE 100K(V2),KDTree,{},AttrE,MP gauss,euclidean,0.37187,0.47316,0.52077,0.58391,0.62402,0.495755,4278.63401,796745728
5104,EN-DE 100K(V2),NGT,{},AttrE,MP gauss,euclidean,0.34439,0.4386,0.48456,0.54517,0.58412,0.501972,369.858147,568365056
1633,EN-DE 100K(V2),Annoy,{'search_k': -1},BootEA,MP gauss,euclidean,0.77289,0.8581,0.88293,0.90629,0.91839,0.165951,113.186468,498548736
1185,EN-DE 100K(V2),BallTree,{},BootEA,MP gauss,euclidean,0.78752,0.87745,0.90504,0.93484,0.95106,0.1630482,6278.352634,791564288
1297,EN-DE 100K(V2),Brute,{},BootEA,MP gauss,euclidean,0.78751,0.87744,0.90504,0.93482,0.95105,0.1632886,3078.0191,2035871744
1409,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",BootEA,MP gauss,cosine,0.77503,0.8741,0.90305,0.93277,0.94894,0.1577188,1733.354695,1296912384
1521,EN-DE 100K(V2),KDTree,{},BootEA,MP gauss,euclidean,0.78752,0.87745,0.90504,0.93484,0.95106,0.1630482,7144.032916,794775552
5160,EN-DE 100K(V2),NGT,{},BootEA,MP gauss,euclidean,0.77383,0.86226,0.88941,0.91847,0.93418,0.1677448,1282.612331,589475840
2921,EN-DE 100K(V2),Annoy,{'search_k': -1},ConvE,MP gauss,euclidean,0.44785,0.50406,0.52495,0.54908,0.56508,0.1517058,114.644829,498900992
1801,EN-DE 100K(V2),BallTree,{},ConvE,MP gauss,euclidean,0.49809,0.57708,0.60747,0.64562,0.6737,0.1433016,4841.550497,792739840
4992,EN-DE 100K(V2),Brute,{},ConvE,MP gauss,euclidean,0.49809,0.57708,0.60747,0.64562,0.6737,0.1433024,3073.615444,2037202944
2249,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",ConvE,MP gauss,cosine,0.49017,0.57157,0.60467,0.64555,0.67531,0.1362224,2094.722077,1377529856
2585,EN-DE 100K(V2),KDTree,{},ConvE,MP gauss,euclidean,0.49809,0.57708,0.60747,0.64562,0.6737,0.1433016,6297.980531,798658560
5835,EN-DE 100K(V2),NGT,{},ConvE,MP gauss,euclidean,0.4972,0.57616,0.60654,0.64457,0.6727,0.1452748,2870.181168,573112320
2977,EN-DE 100K(V2),Annoy,{'search_k': -1},GCN_Align,MP gauss,euclidean,0.42889,0.56481,0.60997,0.66285,0.69468,0.3032584,105.571464,506970112
1857,EN-DE 100K(V2),BallTree,{},GCN_Align,MP gauss,euclidean,0.44583,0.59783,0.65201,0.71644,0.75738,0.312895,4984.274534,791437312
1969,EN-DE 100K(V2),Brute,{},GCN_Align,MP gauss,euclidean,0.44586,0.59789,0.65218,0.7164,0.75748,0.3169358,3332.354799,2035855360
2305,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",GCN_Align,MP gauss,cosine,0.42865,0.58393,0.6388,0.70191,0.74087,0.31514872479296324,493.876501,1207820288
2641,EN-DE 100K(V2),KDTree,{},GCN_Align,MP gauss,euclidean,0.44583,0.59783,0.65201,0.71644,0.75738,0.312895,4087.980047,799952896
5363,EN-DE 100K(V2),NGT,{},GCN_Align,MP gauss,euclidean,0.3663,0.48932,0.53675,0.595,0.63278,0.3487786,468.430883,568385536
3033,EN-DE 100K(V2),Annoy,{'search_k': -1},HolE,MP gauss,euclidean,0.21534,0.24099,0.26097,0.30058,0.33772,0.383612,113.231368,498876416
1913,EN-DE 100K(V2),BallTree,{},HolE,MP gauss,euclidean,0.21526,0.24027,0.25946,0.30057,0.34245,0.4566918,5763.263773,793743360
2025,EN-DE 100K(V2),Brute,{},HolE,MP gauss,euclidean,0.21526,0.24027,0.25946,0.30058,0.34245,0.4566878,3091.28852,2038370304
2361,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",HolE,MP gauss,cosine,0.21249,0.23957,0.26192,0.31017,0.35448,0.4336574,866.509094,1272131584
2697,EN-DE 100K(V2),KDTree,{},HolE,MP gauss,euclidean,0.21526,0.24027,0.25946,0.30057,0.34245,0.4566918,7210.589786,798650368
5419,EN-DE 100K(V2),NGT,{},HolE,MP gauss,euclidean,0.21358,0.23857,0.25783,0.29892,0.34088,0.459471,873.348515,570195968
3089,EN-DE 100K(V2),Annoy,{'search_k': -1},IMUSE,MP gauss,euclidean,0.54975,0.6422,0.67294,0.71111,0.73823,0.265099,105.850144,502616064
4936,EN-DE 100K(V2),BallTree,{},IMUSE,MP gauss,euclidean,0.55476,0.66236,0.69934,0.74737,0.78443,0.280159,6326.097972,793579520
2081,EN-DE 100K(V2),Brute,{},IMUSE,MP gauss,euclidean,0.55476,0.66235,0.69938,0.74746,0.78416,0.2801946,3073.045814,2036006912
2417,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,MP gauss,cosine,0.54558,0.65815,0.69715,0.74765,0.78232,0.2666734,602.833419,1238638592
2753,EN-DE 100K(V2),KDTree,{},IMUSE,MP gauss,euclidean,0.55476,0.66236,0.69934,0.74737,0.78443,0.280159,6318.201331,799301632
5272,EN-DE 100K(V2),NGT,{},IMUSE,MP gauss,euclidean,0.53337,0.62805,0.66323,0.70865,0.74321,0.2959062,440.259132,574255104
4545,EN-DE 100K(V2),Annoy,{'search_k': -1},IPTransE,MP gauss,euclidean,0.51427,0.63327,0.67824,0.73317,0.76629,0.326275,106.162242,504406016
3201,EN-DE 100K(V2),BallTree,{},IPTransE,MP gauss,euclidean,0.52139,0.64635,0.69436,0.7549,0.79142,0.3443886,5181.84562,792408064
3537,EN-DE 100K(V2),Brute,{},IPTransE,MP gauss,euclidean,0.52139,0.64635,0.69436,0.75489,0.79129,0.3447606,3076.54589,2036559872
3873,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,MP gauss,cosine,0.50782,0.63932,0.68923,0.75052,0.78636,0.3321698,564.785444,1231781888
4209,EN-DE 100K(V2),KDTree,{},IPTransE,MP gauss,euclidean,0.52139,0.64635,0.69436,0.7549,0.79142,0.3443886,7027.843083,799223808
5475,EN-DE 100K(V2),NGT,{},IPTransE,MP gauss,euclidean,0.49051,0.60979,0.65657,0.71443,0.74943,0.3547942,429.960946,588582912
4601,EN-DE 100K(V2),Annoy,{'search_k': -1},JAPE,MP gauss,euclidean,0.24195,0.29661,0.32976,0.38154,0.4202,0.5750798,99.3702,503529472
3257,EN-DE 100K(V2),BallTree,{},JAPE,MP gauss,euclidean,0.24218,0.29831,0.33213,0.3855,0.42549,0.5852408,2803.329524,790482944
3593,EN-DE 100K(V2),Brute,{},JAPE,MP gauss,euclidean,0.2424,0.29876,0.33252,0.38537,0.42445,0.5879138,3094.448377,2039742464
3929,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,MP gauss,cosine,0.22927,0.28978,0.32387,0.3756,0.4108,0.5841101876685791,354.911992,1209593856
4265,EN-DE 100K(V2),KDTree,{},JAPE,MP gauss,euclidean,0.24218,0.29831,0.33213,0.3855,0.42549,0.5852408,1427.280616,799354880
5504,EN-DE 100K(V2),NGT,{},JAPE,MP gauss,euclidean,0.21232,0.25826,0.28792,0.33586,0.37117,0.6035050776504659,398.211034,591810560
713,EN-DE 100K(V2),Annoy,{'search_k': -1},MultiKE,MP gauss,euclidean,0.15725,0.27734,0.33978,0.42766,0.49679,0.303922,101.240731,507158528
753,EN-DE 100K(V2),BallTree,{},MultiKE,MP gauss,euclidean,0.15841,0.27954,0.3435,0.43435,0.50681,0.302139,1924.072971,794124288
809,EN-DE 100K(V2),Brute,{},MultiKE,MP gauss,euclidean,0.15844,0.27958,0.34354,0.43434,0.50654,0.3049442,3142.946241,2037903360
632,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,MP gauss,cosine,0.15451,0.27675,0.34022,0.43038,0.49954,0.3045565544860833,349.08964,1213452288
674,EN-DE 100K(V2),KDTree,{},MultiKE,MP gauss,euclidean,0.15841,0.27954,0.3435,0.43435,0.50681,0.302139,889.625216,799182848
1129,EN-DE 100K(V2),NGT,{},MultiKE,MP gauss,euclidean,0.1486,0.26535,0.32739,0.41635,0.48725,0.3099158,241.95594,573206528
4657,EN-DE 100K(V2),Annoy,{'search_k': -1},ProjE,MP gauss,euclidean,0.40108,0.44084,0.456,0.47465,0.48555,0.1602668,115.023787,496619520
3313,EN-DE 100K(V2),BallTree,{},ProjE,MP gauss,euclidean,0.53103,0.60953,0.64124,0.68398,0.71574,0.1787958,5299.423754,792571904
3649,EN-DE 100K(V2),Brute,{},ProjE,MP gauss,euclidean,0.53103,0.60953,0.64124,0.68398,0.71574,0.1787956,3081.677537,2035777536
3985,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",ProjE,MP gauss,cosine,0.51691,0.60233,0.63728,0.68345,0.71541,0.1631258,2480.282246,1401450496
4321,EN-DE 100K(V2),KDTree,{},ProjE,MP gauss,euclidean,0.53103,0.60953,0.64124,0.68398,0.71574,0.1787958,7055.309638,797040640
5560,EN-DE 100K(V2),NGT,{},ProjE,MP gauss,euclidean,0.52985,0.60788,0.63962,0.68223,0.71395,0.181717,4245.315025,568524800
3145,EN-DE 100K(V2),Annoy,{'search_k': -1},RSN4EA,MP gauss,euclidean,0.57012,0.61688,0.62985,0.64286,0.65077,0.2735228,115.977658,500170752
5048,EN-DE 100K(V2),BallTree,{},RSN4EA,MP gauss,euclidean,0.71867,0.79838,0.82422,0.85383,0.87481,0.3418526,6343.904871,792764416
2137,EN-DE 100K(V2),Brute,{},RSN4EA,MP gauss,euclidean,0.71867,0.79838,0.82422,0.85383,0.87481,0.3418876,3097.257623,2038304768
2473,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,MP gauss,cosine,0.69778,0.78177,0.80864,0.8391,0.85778,0.318099,2133.922146,1292599296
2809,EN-DE 100K(V2),KDTree,{},RSN4EA,MP gauss,euclidean,0.71867,0.79838,0.82422,0.85383,0.87481,0.3418526,7203.302383,797237248
5616,EN-DE 100K(V2),NGT,{},RSN4EA,MP gauss,euclidean,0.70869,0.78747,0.81296,0.8425,0.86317,0.345369,3090.628781,569290752
1689,EN-DE 100K(V2),Annoy,{'search_k': -1},RotatE,MP gauss,euclidean,0.56572,0.68311,0.72702,0.77691,0.80547,0.2450708,104.334934,702599168
1241,EN-DE 100K(V2),BallTree,{},RotatE,MP gauss,euclidean,0.58143,0.70907,0.75797,0.81718,0.85227,0.2662088,6249.234718,712749056
1353,EN-DE 100K(V2),Brute,{},RotatE,MP gauss,euclidean,0.58143,0.70907,0.75797,0.81718,0.85227,0.2662088,3119.014916,2628231168
1465,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,MP gauss,cosine,0.56461,0.70271,0.75534,0.81778,0.85202,0.2466614,741.512602,1434009600
1577,EN-DE 100K(V2),KDTree,{},RotatE,MP gauss,euclidean,0.58143,0.70907,0.75797,0.81718,0.85227,0.2662088,6874.228585,719323136
5672,EN-DE 100K(V2),NGT,{},RotatE,MP gauss,euclidean,0.56648,0.69159,0.73952,0.79724,0.83157,0.2709846,690.852566,668807168
4713,EN-DE 100K(V2),Annoy,{'search_k': -1},SimplE,MP gauss,euclidean,0.20267,0.20692,0.2105,0.21744,0.22537,0.7168832,102.652388,501313536
3369,EN-DE 100K(V2),BallTree,{},SimplE,MP gauss,euclidean,0.20248,0.20716,0.21131,0.21846,0.22639,0.7247424,4469.119888,789807104
3705,EN-DE 100K(V2),Brute,{},SimplE,MP gauss,euclidean,0.20248,0.20716,0.21131,0.21846,0.22639,0.7236712,3092.880801,2037956608
4041,EN-DE 100K(V2),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,MP gauss,cosine,0.20177,0.20755,0.21215,0.22085,0.22894,0.7115514,600.325678,1237561344
4377,EN-DE 100K(V2),KDTree,{},SimplE,MP gauss,euclidean,0.20248,0.20716,0.21131,0.21846,0.22639,0.7247424,4483.326714,799449088
5728,EN-DE 100K(V2),NGT,{},SimplE,MP gauss,euclidean,0.19537,0.19941,0.20294,0.20951,0.21649,0.7197182,590.165093,569675776
4769,EN-DE 100K(V2),Annoy,{'search_k': -1},TransD,MP gauss,euclidean,0.45885,0.57015,0.61272,0.66815,0.70459,0.3697232,109.273536,504549376
3425,EN-DE 100K(V2),BallTree,{},TransD,MP gauss,euclidean,0.47304,0.59297,0.64195,0.70482,0.74733,0.4049164,6220.533113,790257664
